;texto;classificacao
867;sc   br 470  atencao fluxo lento na serra da santa km 193 regiao de pouso redondo devido tombamento de uma carreta;1
868;em fundaoes na br 101 km 226 ocorreu uma interdicao total em virtude de acidente com pelo menos cinco veiculos sendo  01 caminhao 02 carretas e dois automoveis com pelo menos uma vitima  ocorrencia em andamento;1
869;1512br 277 capotamento km 127 na serra de sao luiz do puruna sentido ponta grossa caminhao com pane mecanica mais a frente congestionamento de 3 quilometros  1753 grupobr277 ;1
870;16h40   em linhares no km 1488 da br 101centro pista central sul esta interditada devido acidente grave envolvendo um ciclista transito no sentido linhares vitoria esta desviado pela via lateral;1
871;br 392 km 7   em rio granders rodovia totalmente bloqueada para atendimento de acidente envolvendo seis veiculos equipe prf no local;1
872;2605guarapuava colisao auto x onibus na br 277  km 350 proximo ao posto portelao  guara batatas  vitima encarcerada   equipes de resgate em deslocamento trafego em meia pista 1936 grupobr277 ;1
873;16h40   atencao  interdicao total da via na br 259 entre o km 14 ao km 16 em joao neiva para destombamento de uma carreta devido a um acidente ocorrido na data de ontem  previsao de liberacao 1 hora e meia;1
874;14h10   sao sebastiao da bela vistamg br 381 km 842 interdicaoparcial no sentido bh devido a tombamento de carreta fila longa apenas uma faixa liberada equipes no local;1
875;4h   em santa luziamg br 381 km 447 interdicao total da pista em razao de acidente com veiculo de carga tombado sem previsao de liberacao;1
876;acidente no km 21 da br 280 em araquari aumente a atencao ao passar pelo local;1
877;acidente fatal registrado na madrugada deste sabado 5 na sc 412 rodovia jorge lacerda em itajai o fato aconteceu por volta das 5h30 na altura do km 8400 da rodovia  foi uma saida de pista seguida de capotamento tres pessoas estavam no veiculo uma acabou perdendo a vida ;1
878;09h12  no km 5745 da br 040 nova lima ocorreu acidente grave sem vitimas seguido de incendio em um dos veiculos de carga envolvido que se incendiou ao sair da pista redobre atencao no local ;1
879;a policia rodovia federal informa   previsao de detonacao de rochas na br369 km 112 municipio de uraipr das 14h as 18h interdicao parcial em maua da serrapr na br 376 km 304 em virtude de acidente nos demais trechos o transito esta fluindo normalmente;1
880;atencao  fluxo  de  veiculos no  sentido sul   segue por  apenas  uma  das  faixas  devido a  acidente   no  km 233  da br  101 em palhocasc;1
881;rs   br 290  rodovia interditada no km 481 em rosario do sul devido acidente os veiculos que trafegam pela regiao podem fazer o desvio por dentro da area urbana o acidente ocorreu entre os dois acessos da cidade atencao;1
882;em santo antonio do descobertogo na br 60 km 12 em 16032021 2040 ocorreu uma interdicao de pista alexaniago   brasiliadf em virtude de colisao entre dois caminhes transito fluindo pelo acostamento prf no local;1
883;16h00   colatina br 259 km 31 pista parcialmente interditada em razao de acidente nao houve vitimas transito fluindo no sistema pare e siga;1
884;em sobralce na br 222 km 217 as 12h20 do dia 122021 ocorreu acidente que resultou em um obito envolvendo uma motocicleta e veiculo oficial do estado rodovia parcialmente interditada sentido decrescente com controle de trafego pelos agentes prf ocorrencia em atendimento;1
885;1712 br 277 paranagua km 8 acidente sentido curitiba congestionamento de 2 quilometros siate foi acionado para atender os envolvidos 0912 grupobr277 ;1
886;br 116 contorno leste divisa de curitiba e sao jose dos pinhais km 108 colisao traseira entre duas carretas sentido ponta grossa congestionamento em ambos sentidos 08122021 0836 grupobr277 ;1
887; ha forte incidencia de neblina em diversos pontos do corredor dom pedro motoristas devem redobrar a atencao    em atibaia um acidente sem feridos foi registado na d pedro i sp 065 sentido jacarei o que provoca a interdicao de uma faixa no km 83 e lentidao de 3km ;1
888;16h35   em sao goncalo do rio abaixo  km 375 da br 381 pista totalmente interditada para destombamento de caminhao ;1
889;1701br 376 contorno sul curitiba km 599 sentido campo largo engavetamento  proximo a nordica volvo  trafego lento 1302 grupobr277 ;1
890;bom dia galera a rodovia ayrton senna tem trafego lento do km 26 ao km 18 em direcao a sao paulo por excesso de veiculos e reflexo de acidente na alca de acesso a rodovia helio smidt sp 19 que esta com uma faixa bloqueada;1
891;trafego esta em meia pista no km 32 da br 277 sentido curitiba devido tombamento na faixa da direita sem retences;1
892;18h20   atencao itabirito br 040 no km 587 colisao frontal entre 2 carretas com vitima de leses liberada uma faixa em cada sentido;1
893;16h35  acidente no km 447 da br 381 sabara deixa transito lento nos dois sentidos da via;1
894;atencao condutores  06h20   acidente no km 151 da br 262 em ibatiba   tombamento de caminhao   com interdicao parcial de pista para atendimento as vitimas ;1
895;em fundao  na br 101 km 232  por volta de 11h45 ocorreu um acidente envolvendo 2 automoveis pista esta interditada   pedimos atencao aos condutores que trafegam pela localidade;1
896; atencao na ers 122 transito em meia pista no km 35 em bom principio devido a acidente de transito com leses   ;1
897;20h58   em ribeirao  das neves no km 512 da br 040 retencao de 2 km no sentido bh em virtude de acidente atencao redobrada;1
898;10h00   atencao  em cachoeiro de itapemirim km 188 da br 482 rodovia parcialmente interditada devido a um acidente transito seguindo no sistema de pare e siga ate a limpeza da via  equipe prf no local ;1
899;em  nova santa ritars no km 439 da br386 tombamento de uma carreta ccr deslocando recursos dirija com cautela neblina na regiao;1
900;01h00   guarapari km 339 da br 101 pista totalmente interditada em virtude de acidente seguido de incendio dos veiculos envolvendo um automovel e duas carretas com pelo menos uma vitima fatal;1
901; atencao motorista  interdicao total na br 050 no km 90 sentido sul no km 112 sentido norte    neste momento comeca a operacao de destombamento da carreta de etanol ;1
902;em maquine br101 km 57 sent interior para capital pista c restricao fluxo devido a um acidente prf n  ;1
903;em vilhenaro na br 364 km 24 ocorreu uma interdicao total da via em virtude de acidente com duas carretas com vitima no local;1
904;trafego esta em meia pista no km 56 da br 277 sentido litoral regiao de sao jose dos pinhais devido uma colisao entre um caminhao e uma moto;1
905;09h29  acidente no km 5318 da br 040 sentido bsb em belo horizonte interdita parcialmente a rodovia;1
906;trafego esta em meia pista no km 41 da br 277 sentido paranagua regiao da serra do mar devido acidente sem retences ate o momento;1
907;trafego esta em meia pista no km 37 da  br 277 sentido litoral devido tombamento de um caminhao fora da rodovia sem lentidao;1
908;urgente 1101acidente engavetamento sentido campo largo na br 277 km 111 proximo a ponte do rio rondinha  a principio com vitimas no local trafego lento  proximo ao cercadinho 1752 grupobr277 ;1
909;2605 atencao pistas interditadas na br 277 km 412   ponte do rio cavernoso divisa entre candoi e cantagalo devido acidente tombamento carreta conteiner concessionaria   em atendimento 2235 grupobr277;1
910;em lagoinha do piaui na br 316 km 86hoje 02h30 ocorreu uma interdicao parcial sem previsao de liberacao em virtude de uma tombamento de veiculo de carga os veiculos que trafegam pelo local estao passando pela faixa crescente e acostamento sentido contrario prf no local;1
911; atencao   interdicao total no km 38 sentido sul da br 050 em araguari mg devido a acidente trafego desviado para marginal  equipes da concessionaria atuando no local para atendimento a ocorrencia e normalizacao do transito;1
912;1805 br 277 rodovia do cafe campo largo  congestionamento sentido curitiba em reflexo de acidente proximo ao passauna km 102 fila apos o antigo posto saguaru km 107  1857 grupobr277 ;1
913;17h   em marechal floriano km 49 br 262 pista no sentido venda nova continua interditada devido tombamento de caminhao ocorrido pela manha o  transito esta fluindo nos dois sentidos por desvio local esta sinalizado pedimos atencao aos condutores que trafegam pela localidade ;1
914;br324 km 617 salvadorprox aguas claras   no local do acidente sentido interior faixa esquerda liberada ao trafego atendimento finalizado;1
915;21h23   sao goncalo do rio abaixo   br 381 km 380 pista sentido vitoria interditada devido a acidente com motocicleta;1
916;sc   br 101  acidente no km 209 em sao jose sentido sul do estado trafego fluindo por apenas uma faixa evite o trecho neste momento;1
917;19h39   sao goncalo do rio abaixo  br 381 km 372 tombamento de careta fora da pista carregada com achocolatado transito lento em ambos os sentidos;1
918;0050h   em santo antonio do amparomg na br 381 km 6487 em 23012022 as 2250 ocorreu uma interdicao total da pista sentido bh em virtude de tombamento de carreta com 01 vitima de leses leves previsto liberacao a 0100h;1
919;trafego esta em meia pista no km 14 da br 277 sentido curitiba devido acidente;1
920; atencao   interdicao total no km 15 do contorno norte da br 050 em uberlandia mg devido a acidente na br 365 sentido patos de minas mg equipes da concessionaria atuando no local para normalizar o transito;1
921;09h55   em domingos martins km36 da br262 pista totalmente interditada devido a acidente sem mais informaces no momento;1
922;atencao pista totalmente bloqueada br 101 km 233  palhoca sentido sul tombamento de caminhao;1
923;atencao br116   trafego lento no km 607 cia sentido feira de santana devido a acidente respeite a sinalizacao;1
924;16h50   br 262 km 38 santa isabel domingos martins pista interditada devido a grave acidente entre carreta e automovel;1
925;17h49   br 381 km 487 sent sp ref fiat pista interditada devido a acidente;1
926;07h10   iconhaes br101 km 370   fluxo de veiculos interditado em virtude de acidente de transito solicitamos que mantenham a atencao e tenham paciencia;1
927;atencao br116   km 681 manoel vitorino rodovia interditada devido acidente reduza a velocidade;1
928;23h06   betim br 381 km 503 sentido a bh pista interditada com desvio no local devido a atropelamento de pedestre por auto de passeio com obito equipes no local;1
929;atencao condutores   08h20   interdicao total no km 64 da br 262 devido a um tombamento de carreta de combustivel  equipes em atendimento no local;1
930;07h40   em sao goncalo do rio abaixo no km 372 da br 381 pista totalmente interditada em consequencia de acidente no local foi confirmado um obito sem previsao de liberacao recomendamos que busquem rotas alternativas;1
931;em cariacica no km 296 da br 101 por volta das 16h30 um caminhao carregado  de sucata tombou sob o viaduto ceasa nao houve feridos pista parcialmente interditada;1
932;sc   br 280  atencao ao trafegar pela regiao de rio negrinho acidente no km 140 deixa o fluxo lento no local;1
933;7h25   contagem br 040 km 523 sentido a bh colisao entre motocicleta x caminhao com 01 obito transito lento com fila equipes no local;1
934;1612br 277 paranagua km 9 acidente entre 3 automoveis sentido litoral  proximo a regiao do pixirica  trafego lento no local pm prf e siate fora acionados  1745 grupobr277 ;1
935;18h20   em colatina  km 495 da br 259 apos 2 ponte transito esta intenso e com retencao fluindo atraves do sistema paresiga mais cedo ocorreu um tombamento de carreta carregada com bloco de granito e pista ficou interditada sendo liberada parcialmente a poucos minutos;1
936;atencao br116 km 643 jequie rodovia parcialmente interditada devido acidente reduza a velocidade;1
937;5h41   em joao monlevade no km 351 da br 351 da br 381 transito totalmente interditado devido a acidente grave;1
938;a policia rodovia federal informa   ha interdicao total no municipio de sao luis do puruna na br 277 km 160 em ambos os sentidos  decorrente a acidente de transito com produto perigoso sem previsao de liberacao;1
939;12h46   betim br 381 km 488 sentido sp capotamento de auto de passeio com vitimas de ferimentos transito lento no local;1
940;12h51    br 381 fernao dias  no km 9253 em itapeva pista interditada devido a acidente com fatal ;1
941;atencao motoristas tombamento de carga no km 192 da br101 no sentido norte transito fluindo em uma unica pista prf e apls no local formacao de fila do km 195 ao km 192 ;1
942;rodovia em meia pista na ers 118 km 04 em sapucaia do sul devido a acidente de transito com lesao envolvendo um chevmontana que saiu da pista e chocou se no guard rail da rodovia restando ferida a condutora presa nas ferragens ocorrencia em atendimento ;1
943;em butiars no km 167 da br290 pista foi totalmente interrompida devido a um acidente entre 02 caminhes  ;1
944;na br 232 km 381 as 04h40 do dia 05072021 em vitoria de santo antao um engavetamento envolvendo 7 veiculos deixou duas pessoa ferida e uma pessoa morta homem de 33 anos   condutor do caminhao  fordcargo 2429;1
945;0601atencao na br 376 serra de guaratuba km 675 engavetamento com automoveis sentido santa catarina trafego lento na regiao 1251 grupobr277 ;1
946;sc   br 101 informacao de suposto acidente na altura do km 140 no morro do boi entre itapema e balneario camboriu  nao temos informacao do sentido da pista em que ocorreu o acidente  atencao ao trafegar pelas proximidades;1
947;5h32  retificando br381 carmopolis de minas km 600 pista totalmente fechada sent sp devido acidente;1
948;policiais militares do 3 brbm em atendimento a acidente de transito com lesao corporal na ers 115 km 40 em gramado envolvendo um automovel e uma motocicleta condutor e passageira da motocicleta com ferimentos leves conduzidos ao hospital sem obstrucao da rodovia ;1
949;pr   br 277  interdicao total da rodovia no km 355 em guarapuava devido acidente sem previsao de liberacao   evite o trecho neste momento;1
950;atencao  interdicao total da br 050 no km 50 sul em araguari mg para destombamento de carreta;1
951;atencao br24   km 608 simes filho trafego lento devido acidente sentido interior com retencao de 03 kms aproximadamente reduza a velocidade;1
952;br116   km 464 santo estevao sentido feira de santana com  trafego lento devido a acidente respeite a sinalizacao;1
953;12h12 em sao joao do rio do peixe km 32 da br 405 acidente envolvendo automovel e motocicleta com 01 ferido leve respeite a sinalizacao dirija com atencao transitojampa;1
954;23h00   pista com interdicao na br259 km 14 joao neiva em virtude de acidente;1
955;br116   rodovia interditada no km 870 vitoria da conquista devido a acidente atencao redobrada;1
956;em muniz freire proximo ao km 143 d br 262 informacao de um acidente grave ocorrido por volta de 11h30 pedimos atencao aos condutores que trafegam pela localidade;1
957;atencao  acidente  no  km  115 da br 116 em  santa  ceciliasc  deixa   transito  lento  no  local dirija  como  maximo de atencao;1
958;17h05   br 381 km 525 na serra de igarape pista interditada devido a colisao traseira entre caminhao e caminhonete com 3 vitimas das quais duas graves bombeiros e helicoptero no local;1
959;prf paraiba  as 11h36 em alhandra km 99 da br 101 retorno para o conde sentido recife transito fluindo lentamente pelo acostamento em virtude de acidente respeite a sinalizacao e orientacao no local transitojampa ;1
960;atualizacao atencao br 476 km 164 proximo a cidade de araucaria o trafego esta sendo intercalado devido a um acidente trafego lento no local ;1
961;por volta das 10 horas da manha acidente na br 364 km 699 em porto velho sentido decrescente;1
962;br 277 rodovia do cafe em campo largo km 110 acidente leve com 3 automoveis sentido curitiba em baixo do viaduto prefeito marcelo puppi no bairro cercadinho congestionamento de 5 quilometros 1620 grupobr277 ;1
963;1901 br 277 campo largo km 113 acidente colisao traseira com automoveis proximo o barracao na rondinha sentido ponta fluxo intenso 1455 grupobr277 ;1
964;13h56   em gov valadares br 381 km 161 distrito industrial pista liberada no siga e pare colisao frontal dois veiculos de carga um condutor em obito e outro com leses graves;1
965;atencao condutores  12h08   br 259   carga com dimenses excedente 7m de largura no km 59 com destino a aimoresmg respeitem a sinalizacao dos batedores evitando acidentes ;1
966;14h52 em santa rita km 42 da br 230 proximo ao planalto interdicao total da rodovia em ambos sentidos em virtude de acidente para destombamento de veiculo com produto perigoso evite o local transitojampa;1
967; atualizacao   destombamento da carreta foi finalizado  no km 90 sentido sul permanece com interdicao total no km 112 sentido norte faixa 1 liberada ;1
968;2910 br 376 em ponta grossa km 494 acidente por volta de 0750 envolvendo dois caminhes congestionamento de 5 quilometros em ambos sentidos ccr rodonorte em atendimento 1010 grupobr277 ;1
969;br116 km 500 sta terezinha   no local do acidente rodovia totalmente liberada ao trafego mantenha distancia segura dos veiculos a frente;1
970;interdicao na br 232 em sertania  um caminhao tombou no km 265 da br 232 em sertania na madrugada deste sabado 4  o motorista teve ferimentos leves  a rodovia esta interditada nos dois sentidos e a previsao de liberacao e no periodo da tarde;1
971;br116 km 478 santo estevao   no local do acidente sentido milagres trafego fluindo normal pela faixa da esquerda sem retencao respeite a sinalizacao;1
972;br 376 ponta grossa engavetamento km 492 sentido curitiba trafego lento na regiao   1311 grupobr277 ;1
973;2010br 376 contorno sul curitiba  colisao traseira envolvendo duas carretas  proximo a new holland  km 599 congestionamento 6 quilometros afeta o contorno leste sentido campo largo 0732 grupobr277 ;1
974;20h10  no km 5 da br 365 em montes claros a pista esta totalmente fechada devido a tombamento de carreta carregada de trigo condutor com leses leves;1
975;08h23 em sabara br 381 km 434 carreta se solta do cavalo pista sentido vitoria retencao ate ponte rio das velhas em sao goncalo do rio abaixo acidente grave colisao frontal entre dois veiculos de carga uma vitima com interdicao total da pista sem previsao de liberacao;1
976;0212br 277 morretes km 28 sentido paranagua uma carreta saiu de pista esta no acostamento com risco de tombamento    local 1648 grupobr277 ;1
977;atencao motorista tombamento de carreta provoca congestionamento no km 54 da br 050 no sentido norte em araguari mg transito esta fluindo apenas pela faixa 1  faixa 2 esta interditada;1
978;saida de pista seguida de tombamento foi registrada na manha desta segunda feira 20 na sc 150 em agua doce o condutor da carreta de 21 anos acabou perdendo a vida no km 48500 da rodovia ;1
979;2905  acidente leve na br 376 contorno sul curitiba dois veiculos no canteiro central km 600 proximo a bosch trafego intenso sentido sao jose dos pinhais 1508 grupobr277 ;1
980;15h30   acidente na br101 km 259 planalto serrano envolvendo caminhao transportando produto perigoso transito lento sentido norte;1
981;20h40   em serraes no km 2677 da br 101  uma faixa da pista lateral no sentido norte esta interditada no local ocorreu um acidente envolvendo um caminhao que colidiu em um poste semaforos estao inoperantes;1
982;em rio granders no km 59 da br 392 o transito permanece interrompido com desvio organizado local onde ocorreu uma colisao entre dois caminhes na noite anterior por medidas de seguranca e limpeza de pista;1
983;em rio pardors no km 159 da br471 pista totalmente liberada apos a limpeza de pista  no local onde ocorreu um acidente com onibus e caminhes  na noite anterior;1
984;07h16   em sao goncalo do rio abaixo no km 372 da br 381 pista totalmente interditada em consequencia de acidente com vitima fatal;1
985;br 277 serra do mar morretes km 36 sentido paranagua  aconteceu um capotamento de automovel  em atendimento pela concessionaria ecovia e prf 1322 grupobr277 ;1
986;acidente no km 321 da br 101sc em laguna sentido norte uma das pistas interditada;1
987;acidente na br 277 em campo largo km 110 sentido ponta grossa colisao traseira envolvendo duas carretas proximo a ponte do rio verde regiao do cercadinho 1132 grupobr277;1
988;1057   pista totalmente interditada em rio novo do sul no km 388 da br 101 para destombamento de carreta previsao de liberacao em 30 minutos;1
989;0150 em araporamg br 153 km 6 saida de pista carreta carregada com 15 ton no canteiro central sem registro de congestionamento no momento veiculo sera retirado apos o amanhecer quando houver condices de seguranca para o destombamento atencao ao trafegar pelo trecho;1
990;atencao motorista no km 90 da br 050 sentido sul faixa 2 e acostamento estao interditados para operacao de destombamento de carreta  reduza a velocidade e respeite a sinalizacao;1
991;trafego esta lento entre os km 24 e 26 da br 277 sentido litoral devido acidente;1
992;3006br 376 contorno sul cic curitiba  sentido sao jose dos pinhais acidente carreta fez l saiu de pista proximo ao feijao pe vermelho km 596  congestionamento de 3 quilometros  1618 grupobr277 ;1
993;14h25   em linhares km 137 da br 101 pista liberada nos dois sentidos nao houve feridos ;1
994;18h15   em cariacica no km 296 da br 101 viaduto ceasa transito com retencao no sentido viana   vitoria devido uma colisao sem vitima envolvendo uma carreta e um automovel prf no local;1
995;atencao br324 km 526 feira de santana   rodovia parcialmente bloqueada no sentido interior devido acidente no local trafego lento na passagem;1
996;a policia rodovia federal informa   condices de transito ha interdicao parcial no municipio de guaratuba na br 376 km 666 sentido sc decorrente a acidente de transito transito lento no local nao ha interdices nas demais rodovias federais no parana;1
997;21h00   br 040   acidente grave no km 632 em conselheiro lafaiete prejudica transito na regiao ;1
998;10h38   em gov valadares br 381 km 161 distrito industrial interdicao total da rodovia sem previsao de liberacao desvio por dentro da cidade de governador valadares colisao frontal dois veic de carga um condutor em obito e outro com leses graves;1
999;interdicao por acidente em luzianiago na br040 km 14 sentido bsbdf   luzianiago em 04122020 as  1930  ocorreu uma interdicao parcial cerca de 02 kms de congestionamento sem previsao de liberacao   devido a acidente com obito feito desvio no local transito lento;1
1000;br 277 trevo de guaraniacu  acidente carreta carregada de oleo vegetal x micro onibus escolar no km 522400 trafego com desvio no local  vitimas ferimentos leves houve vazamento de oleo 02122021 1157 grupobr277 ;1
1001;09h45   colisao entre moto x auto no km 5318 da br 040 sentido bsb em belo horizonte interdita parcialmente a rodovia 2 vitimas de leses leves da motocicleta sendo socorridas pela via 040;1
1002;br116  km 801 vitoria da conquista local onde houve acidente finalizado trafego lento devido o congestionamento gerado em ambos sentidos;1
1003;1612br 116 contorno leste curitiba km 112 trafego lento motivo de um acidente proximo ao posto dois irmaos  sentido sao paulo congestionamento de 3 quilometros 1242 grupobr277 ;1
1004;1601br 277 morretes km 25 sentido curitiba caminhao com pane mecanica fluxo intenso no local km 35 acidente auto x auto bombeiros em atendimento 2147 grupobr277 ;1
1005;08h37   br 381 fernao dias                                                            sentido sao paulo                          do km 04 ao km 14 no contorno de betim devido acidente  sentido belo horizonte  do 4792 ao km 4772 em contagem;1
1006;br324 km 622 salvador   local onde houve acidente rodovia totalmente liberada trafego com lentidao sentido capital devido a retencao gerada mantenha distancia segura e boa viagem;1
1007;1725h    em betimmg no km 485 da br 381 transito lento em virtude acidente fluindo apenas pela faixa da esquerda;1
1008;19h51  em belo orientemg na br 381 km 231 em 14122021 1917 ocorreu uma interdicao total de pista com previsao para liberacao em 1 hora de servico ou menos em virtude de saida de pista seguido de colisao em arvore com 1 vitima de ferimentos;1
1009;interdicao total de pista  19h15   ibiracues br101 km 224  interdicao total de pista em virtude de acidente de transito equipes da prf eco101 e do corpo de bombeiros trabalhando para resgatar a vitima  orientamos que evitem o local e tenham paciencia;1
1010;10h45   em serra km263 da br101 sentido norte 1 faixa interditada devido a acidente sem vitima;1
1011;1612br 376 ponta grossa km 510 sentido norte  acidente entre dois caminhes congestionamento de 2 quilometros proximo a cargill 1550 grupobr277 ;1
1012; atencao br 277 regiao de palmeira km 199 grave acidente colisao frontal automoveis trafego lento ambos sentidos  com vitimas em atendimento pela concessionaria caminhos do parana  2006 grupobr277 ;1
1013; transito e lento na d pedro i sp 065 em jacarei por conta de um acidente que interdita a faixa da esquerda no km 11 sentido campinas concessionaria presta atendimento no local lentidao e de 4km no restante do corredor dom pedro transito e bastante tranquilo ;1
1014; atencao  interdicao da alca de acesso sentido sul no km 21 da br 050 em uberlandia mg devido a tombamento trafego flui com desvio concessionaria com equipes no local;1
1015;interdicao total de rodovia  br 116 km 663 em jequie em virtude de acidente rodoviaria com um caminhao;1
1016;interdicao parcial na br 060 km 3 em samambaia sentido brasiliaalexania em virtude de uma colisao com uma vitima fluxo lento no local ;1
1017;18h54   em sabara no km 441 da br 381 transito interditado para limpeza da pista em virtude de tombamento de veiculo de carga;1
1018; atencao   interdicao da faixa 2 e acostamento no km 95 sentido norte da br 050 em uberlandia mg devido a colisao   equipes da concessionaria no local para normalizacao do transito;1
1019;19h58   betim br 381 km 489 sentido a sp onde ocorreu acidente pista liberada contudo transito lento com fila longa;1
1020;0h00   em iconha no km 372 da br 101 transito fluindo no sistema paresiga no local ocorreu um acidente grave envolvendo um caminhao e uma bicicleta ;1
1021;em sao leopoldors no km 246 da br 116 sentido interior ocorreu um acidente com caminhao que ficou parado sobre a pista interrompendo parcialmente o fluxo;1
1022;atencao na rota do sol policias militares realizam a seguranca viaria da equipe de biologos no monitoramento de fauna atropelada na ers 486 km 29 reserva biologica da mata paludosa as interrupces na rodovia sao de no maximo 15min e ocorrem ate 19h ;1
1023;07h35 em bayeux km 81 da br 101 sentido natalrn proximo a bifurcacao br 101 com br 230 acidente envolvendo motocicleta com 01 ferido dirija com atencao reduza a velocidade transitojampa;1
1024;tombamento de carreta no km 412 da br 282 em catanduvas transito fluindo em uma faixa no local;1
1025;10h42   em sao goncalo do rio abaixo km 366 da br 381 transito totalmente interditado em virtude de acidente com vitima e vazamento de oleo equipes no local;1
1026;atencao br324   km 609 simes filho faixa da esquerda interditada sentido interior devido a acidente no local  trafego com lentidao na passagem reduza a velocidade e respeite a sinalizacao;1
1027;14h50   atencao itabitiro br 040 acidente no km 587 decrescente com vitima e interdicao total de pista sem previsao de liberacao nesse momento;1
1028;br116 km 643 jequie local onde houve o acidente finalizado trafego voltando fluir normal;1
1029;atencao br 4 7 6 km 164 na regiao de araucaria a pista esta totalmente interditada devido a um acidente sem previsao de liberacao ;1
1030;em tianguace na br 222 km 303 em 08022021 as 1905 ocorreu uma interdicao total da rodovia ainda sem previsao de liberacao em virtude de tombamento de uma carreta nao houve vitimas ;1
1031;br 376 contorno sul curitiba acidente proximo ao feijao pe vermelho km 596  congestionamento de 4 quilometros sentido sao paulo 1535 grupobr277 ;1
1032;atencao br116 km 874 vitoria da conquista rodovia interditada em ambos sentidos devido acidente reduza a velocidade;1
1033; atencao  interdicao nas faixas 1 e 2 com fluxo fluindo pelo acostamento no km 100 sentido norte da br 050 em uberlandia mg devido a acidente equipes da concessionaria no local;1
1034; atencao  acidente de transito com leses envolvendo 02 veiculos na rsc 101 km 99 em osorio policiais militares realizando o controle de transito no local ;1
1035;acidente de transito em vila boago na br 20 km 914 sentido planaltinadf   formosago  com  02 kms de  congestionamento sem previsao de liberacao em virtude de acidente  tipo colisao frontal entre renault sandero e um vw gol orientacao evitar o local se possivel;1
1036; atencao  rodovia ers 407 bloqueada em ambos os sentidos na altura do km 11 para retirada de caminhao envolvido em acidente de transito ontem a tarde;1
1037;acidente no km 40 da br 101 em joinville transito em ambos os sentidos em meia pista;1
1038;1701br 376 contorno sul curitiba km 602 proximo ao viaduto da linha verde  sentido campo largo acidente colisao traseira com automoveis trafego lento 1131 grupobr277 ;1
1039;em curitiba na br 476 km 1302 sentido sp linha verde na frente do hospital erasto gaertner 2 faixas interditadas em razao de acidente envolvendo auto x moto;1
1040;br 277  rodovia do cafe campo largo km 108 acidente colisao traseira entre 3 automoveis sentido ponta grossa congestionamento de 2 quilometros 1146 grupobr277 ;1
1041;2709br 277 rodovia do cafe km 103 em campo largo  proximo ao passauna sentido curitiba acidente envolvendo dois caminhes trafego lento no local fila apos o guarani 1418 grupobr277 ;1
1042;trafego esta em meia pista no km 36 da br 277 sentido litoral devido um acidente que aconteceu na madrugada neste momento sera realizado o transbordo de uma carga;1
1043;2330   em nova serrana br 262 km 434 grave acidente causa interdicao da pista sentido bh equipes prf e  trabalhando no local sem previsao de liberacao;1
1044;2704br 376 ponta grossa acidente capotamento 2 automoveis km 494 proximo a volvo  congestionamento de 2 quilometros ambos sentidos concessionaria ccr rodonorte em atendimento  0729 grupobr277 ;1
1045;br324   km 530 feira de santana    rodovia liberada para trafego onde houve o acidente trafego fluindo normalmente;1
1046;em cabrobo na br 116 km 61 as 07h45 do dia 09122021 ocorreu uma saida de pista com tombamento em seguida de um fordcargo 1723 caminhao de coleta de lixo o condutor faleceu no local nao houve mais vitimas sem mais informaces;1
1047;10h30   acidente na br 101 km 287 contorno  cariacica interdicao parcial de pista transito lento no local equipes prf e  trabalhando para liberacao da via ;1
1048;atencao br 476 km 165 na regiao de araucaria o trafego esta interditado devido a um acidente;1
1049;17h24  no km 696 da br 040 em barbacena pista totalmente fechada para destombamento de carreta;1
1050;10h08 br 381 fernao dias  a pista sentido sao paulo esta interditada no km 6368 em santo antonio do amparo devido a tombamento de carreta  no momento ha 1 km de fila  equipes atuam no local e nao ha previsao para liberacao da via;1
1051;atencao  km 17 da br 050 em araguari mg com interdicao de faixa 1 nos dois sentidos apos acidente;1
1052;br 376 contorno sul curitiba km 599 proximo a volvo nordica  acidente com tres automoveis  sentido campo largo trafego lento no local congestionamento de 2 quilometros 11122021 0917 grupobr277 ;1
1053;atencao br 277 km 241 regiao de irati a pista esta totalmente interditada para destombamento de carreta acidentada ;1
1054;acidente fatal na sc 401  na madrugada deste sabado 5 na altura do km 14750 da sc 401 na capital por volta das 3h o condutor de uma motocicleta se chocou contra a mureta que divide a rodovia e acabou perdendo a vida o fato aconteceu no sentido bairrocentro ;1
1055;no km 567 da br 282 em rancho queimado transito interrompido em ambos em sentidos em virtude de acidente ;1
1056;1704 br476 estrada da ribeira km 05 entre colombo e bocaiuva do sul cavalo descendo na contramao deslisou quase causa de acidente cuidado na regiao grupobr277 ;1
1057;br324    km 608 simes filho local onde houve acidente finalizado devido o congestionamento gerado retencao de 12 kms sentido interior reduza a velocidade;1
1058;a policia rodovia federal informa   transito lento na regiao do contorno sul de curitiba devido a acidente no km 597 da br 376 sentido campo largo demais trecho do parana sem interdicao;1
1059;transito interrompido no km 1230 da br 116 em santa cecilia em virtude de acidente sem previsao de liberacao;1
1060;19h19  em contagem no km 528 sentido brasilia da br 040 atropelamento de pedestre por motocicleta resultou em uma vitima fatal e dois feridos transito totalmente parado;1
1061;09h20   bom dia em rio novo do sul no km 388 da br 101 pista esta interditada no sentido cachoeiro   vitoria devido tombamento de carreta carregada com  sucata transito fluindo no sistema paresiga pedimos atencao aos condutores que trafegam pela localidade;1
