;texto;classificacao
919;atencao pista totalmente bloqueada br 101 km 233  palhoca sentido sul tombamento de caminhao;1
920;trafego esta em meia pista no km 36 da br 277 sentido litoral devido um acidente que aconteceu na madrugada neste momento sera realizado o transbordo de uma carga;1
921;interdicao de rodovia  em possego na br020 km 220 rodovia interditado nos dois sentidos devido a um tombamento de carreta transito de veiculos pequenos esta sendo desviado para o acostamento para veiculos grandes transito segue interditado sem previsao de liberacao;1
922;07h40   em sao goncalo do rio abaixo no km 372 da br 381 pista totalmente interditada em consequencia de acidente no local foi confirmado um obito sem previsao de liberacao recomendamos que busquem rotas alternativas;1
923;informamos que a br116 na altura do km 89 encontra se interditada por tempo indeterminado em virtude de acidente ;1
924;atencao acidente grave na br 101 km 217 no sentido norte na palhoca mantenha a atencao ao passar pelo local;1
925;abalroamento transversal br 277 no retorno do km 12 sentido paranagua envolvendo um caminhao e um veiculo de passeio o qual colidiu na lateral do caminhao sem retences;1
926;atencao 04h46    acidente com vitima na br101 km 388 rio novo do sul pista totalmente interditada;1
927;trafego esta em meia pista no km 56 da br 277 sentido litoral regiao de sao jose dos pinhais devido uma colisao entre um caminhao e uma moto;1
928;atencao acidente na br 101 km 213 na palhoca no sentido sul equipes providenciando a liberacao da pista no local;1
929;14h52   pista parcialmente interditada no km 96 da br 101 apos a caixa dagua da cagepa no municipio de condepb em virtude de acidente dirija com atencao transitojampa ;1
930;1704 br476 estrada da ribeira km 05 entre colombo e bocaiuva do sul cavalo descendo na contramao deslisou quase causa de acidente cuidado na regiao grupobr277 ;1
931; atencao motoristas interdicao total no km 55 da br 050 sentido norte no municipio de uberlandia mg devido a destombamento  atente se a sinalizacao e boa viagem;1
932;br 376 contorno sul km 588 alca de acesso para br 277 rodovia do cafe  sentido campo largo trafego lento motivo de um tombamento de caminhao na regiao da orleans em curitiba 2352 grupobr277;1
933;atencao em aguas mornassc na br 282 km 35 ocorreu uma interdicao total de pista em virtude de colisao frontal envolvendo 02 automoveis prf no local;1
934;acidente fatal na manha desta sexta feira 17 na serra dona francisca o fato aconteceu na altura do km 11500 da sc 418  o condutor de um caminhao perdeu o controle do veiculo e acabou colidindo contra uma contencao de pedras ;1
935; br 376 serra de guaratuba pr  tombamento de caminhao km 674 sentido sul pista temporariamente bloqueada;1
936;8h55  br262 km 435 nova serrana pista sent bh totalmente fechada dvido tombamento carreta de areia ;1
937;atencao na br 277 serra do mar sentido paranagua acidente no km 38  congestionamento de aproximadamente 2 quilometros 01122021 1306 grupobr277 ;1
938;br324 km 574 sao sebastiao do passe   acidente com faixa da esquerda interditada para atendimento no sentido feira de santana trafego lento na passagem atencao redobrada;1
939;br 392 km 59   em rio granders rodovia totalmente bloqueada para atendimento de acidente com vazamento de gasolina equipes da prf e da ecosul no local ainda sem previsao de liberacao;1
940;08h10   acidente na br 101 km 282 contorno  cariacica interdicao parcial de pista transito lento no local;1
941;7h11 joao monlevademg br 381 km 351 acidente com 3 vitimas sendo 2 de leses leves e 1 grave envolvendo 2 veiculos sendo 1 onibus um automovel todas as vitimas sao do automovel itinerario guarapari x belo horizonte transito em pare siga;1
942;03h28  em ewbank da camara km 755 da br 040 sentido rj ocorreu um tombamento de onibus com vitimas em numero ainda nao determinado equipe prf e da via040 atuam no local;1
943;prf sp informa  em juquitibasp na br 116 km 357 em 22012022 1650 ocorreu uma interdicao total em virtude de acidente com incendio de semirreboque carregado de cerveja nao ha informacao de vitimas ate o momento;1
944;1434h   em caetemg na br 381 km 427 em 23012022 ocorreu uma interdicao parcial sentido joao monlevade sem previsao de liberacao em virtude de tombamento de caminhao carregado com ceramica com 01 vitima de leses leves transito fluindo sem retences pelo acostamento;1
945;rs   br 290 freeway  acidente no km 91 sentido osorio faixa da direita interditada  atencao ao trafegar pelo local;1
946;6h05   em santa luziamg br 381 km 447 interdicao total da pista em razao de acidente com veiculo de carga tombado sem previsao de liberacao ;1
947;br 376 contorno sul curitiba km 599 proximo a bosch acidente sentido sao jose dos pinhais trafego lento na cidade industrial 0911 grupobr277 ;1
948;crbm informa transito lento devido a acidente de transito envolvendo 03 veiculos com danos materiais na ers 389 km 12 estrada do mar em osorio;1
949;sc 418 serra dona francisca defesa civil no local liberado o transito na serra no entanto a altura do km 17 local do acidente sera sera realizado paresiga;1
950;em tianguace na br 222 km 303 em 08022021 as 1905 ocorreu uma interdicao total da rodovia ainda sem previsao de liberacao em virtude de tombamento de uma carreta nao houve vitimas ;1
951;br324 km 575   sao sebastiao do passe no local onde houve acidente rodovia totalmente liberada mantenha distancia de seguranca;1
952;atencao br324   km 544 amelia rodrigues trafego lento devido acidente sentido interior com 01 km de retencao reduza a velocidade;1
953;18h05 acidente na br 262 km 687 em araxa transito fluindo em sistema de paresiga;1
954; transito e lento na d pedro i sp 065 em jacarei por conta de um acidente que interdita a faixa da esquerda no km 11 sentido campinas concessionaria presta atendimento no local lentidao e de 4km no restante do corredor dom pedro transito e bastante tranquilo ;1
955;atencao condutores  01h00   interdicao da rodovia br 101 em funcao de acidentes nos seguintes kms  219   total sentido norte es x ba 223   total sentido sul es x rj;1
956;15h45   em santa ritapb no km 539 da br 101 subida da miriri sentido mamanguape   j pessoa interdicao parcialfaixa da direita para remocao de carreta tanque envolvida em acidente reduzir a velocidade transitojampa ;1
957;18h54   em sabara no km 441 da br 381 transito interditado para limpeza da pista em virtude de tombamento de veiculo de carga;1
958;acidente na br 282 no km 177 em bocaina do sul aumente a atencao ao transitar pelo local;1
959;interdicao na br 232 em sertania  um caminhao tombou no km 265 da br 232 em sertania na madrugada deste sabado 4  o motorista teve ferimentos leves  a rodovia esta interditada nos dois sentidos e a previsao de liberacao e no periodo da tarde;1
960;18h25   pista parcialmente interditada no km 85 da br 101 sentido bayeux joao pessoa proximo ao viaduto da via oeste em virtude de tombamento de uma carreta dirija com atencao transitojampa ;1
961;br 116 contorno leste curitiba km 115 acidente colisao traseira sentido sao paulo  trafego lento apos viaduto da ceasa 08122021 1400 grupobr277 ;1
962;acidente no km 410 da br 282 em aguas mornas aumente os niveis de atencao ao transitar pelo local;1
963;br 392 km 7   em rio granders rodovia totalmente bloqueada para atendimento de acidente envolvendo seis veiculos equipe prf no local;1
964;14h50   atencao itabitiro br 040 acidente no km 587 decrescente com vitima e interdicao total de pista sem previsao de liberacao nesse momento;1
965;4h  em lavrasmg na br 381 km 700 em 25112021 0327 ocorreu uma interdicao total de pista no sentido bh x sp com congestionamento de 5 kms e parcial sentido sp x bh com 1 faixa interditada e retencao de 25 kms sem previsao para liberacao devido acidente com 3 carretas;1
966; ha forte incidencia de neblina em diversos pontos do corredor dom pedro motoristas devem redobrar a atencao    em atibaia um acidente sem feridos foi registado na d pedro i sp 065 sentido jacarei o que provoca a interdicao de uma faixa no km 83 e lentidao de 3km ;1
967;no km 70 da br 277  sentido a curitiba houve um acidente entre um caminhao e um automovel com interdicao de faixa da esquerda ha equipes de resgate medico  prf e inspecao em deslocamento;1
968;em pouso novors no km 296 da br386 pista interrompida no sentido crescente para  destombamento de um caminhao acidentado no dia anterior previsao 15min;1
969;a policia rodovia federal informa   ha interdicao total no municipio de sao luis do puruna na br 277 km 160 em ambos os sentidos  decorrente a acidente de transito com produto perigoso sem previsao de liberacao;1
970;br324   km 520 em feira de santana acidente com a faixa da esquerda interditada respeite a sinalizacao;1
971;22h00   em marechal floriano informacao que proximo ao km 65 da br 262 pista esta interditada devido tombamento de uma carreta equipe prf seguindo para o local pedimos atencao aos condutores que trafegam pela localidade;1
972;pr 407 no km 8 houve uma colisao frontal interdicao total equipes da ecovia cobom e pre em atendimento;1
973;acidente na sc 418 altura do km 26350 em joinville vazamento de oleo na pista que se encontra interrompida um camioneiro que transitava sentido joinville a campo alegre acabou perfendo a direcao do veiculo e colidiu em uma fiorino que seguia no sentido contrario ;1
974;pista totalmente interditada na lapa br 476 km 206 devido a grave acidente sem previsao de liberacao;1
975;20h45  em caetemg br 381 km 418as 1850 ocorreu uma interdicao total de pista sem previsao para liberacao em virtude de caminhao com carga de gasolina e diesel incendiando nao ha vitima o incendio ocorreu apenas no veiculo e nao atingiu o compartimento de carga;1
976;atencao br116   km 651 jequie trafego lento em ambos sentidos devido acidente reduza a velocidade;1
977;17h24  no km 696 da br 040 em barbacena pista totalmente fechada para destombamento de carreta;1
978;atencaobr116 km 848 vitoria da conquista trafego fluindo com sinalizacao de paresiga devido acidente no local respeite a sinalizacao e mantenha distancia segura;1
979;06h05   em serra km254 da br101 pista sentido norte interditada devido a acidente;1
980;18h   atencao no acidente na br 262 km 517 em luz sentido moema a pista foi totalmente liberada transito lento no local informaces triunfo concebra;1
981;07h08  no km 447 da br 381 santa luzia pista permanece totalmente fechada devido a tombamento de bi trem carregado com obito do condutor equipes trabalham no local sem previsao de liberacao;1
982;pista totalmente liberada em pouso novors no km 296 da br386 apos o destombamento de um caminhao acidentado no dia anterior prf191rs;1
983;rs   br 101  faixa da esquerda interditada no km 4 em torres sentido santa catarina devido acidente  atencao ao trafegar pelo local;1
984;2101br 277 campo largo km 106 sentido curitiba acidente auto x moto proximo a stival caldo bom  trafego lento na regiao 1546 grupobr277 ;1
985;11h10 em santa rita km 42 da br 230 sentido joao pessoa proximo ao planalto faixa da direita parcialmente interditada em decorrencia de acidente de transito dirija com atencao respeite a sinalizacao transitojampa;1
986;08h12   acidente na br 381 km 529 interdita a pista sentido belo horizonte com 1 km de fila no trecho;1
987;atencao br 4 7 6 km 164 na regiao de araucaria a pista esta totalmente interditada devido a um acidente sem previsao de liberacao ;1
988;07h35 em bayeux km 81 da br 101 sentido natalrn proximo a bifurcacao br 101 com br 230 acidente envolvendo motocicleta com 01 ferido dirija com atencao reduza a velocidade transitojampa;1
989;10h30   joao neiva  km 199 da br 101 piraqueacu sentido norte ocorreu um acidente envolvendo uma caminhonete e um caminhao veiculos estao no acostamento local esta sinalizado e transito esta fluindo nos dois sentidos pedimos atencao aos condutores que trafegam no local;1
990;0050h   em santo antonio do amparomg na br 381 km 6487 em 23012022 as 2250 ocorreu uma interdicao total da pista sentido bh em virtude de tombamento de carreta com 01 vitima de leses leves previsto liberacao a 0100h;1
991;em brasiliadf no km 18 da br 020 sentido decrescente as 1437  ocorreu uma interdicao parcial em virtude de uma colisao envolvendo um caminhao aguardando guincho pesado para remocao do caminhao ;1
992;em butiars no km 167 da br290 pista foi totalmente interrompida devido a um acidente entre 02 caminhes  ;1
993;acidente aconteceu no quilometro 206 da br 230 em soledade proximo ao acesso do municipio de olivedos ;1
994;07h10   iconhaes br101 km 370   fluxo de veiculos interditado em virtude de acidente de transito solicitamos que mantenham a atencao e tenham paciencia;1
995;15h20   pista liberada em ibiracu no km 212 da br 101 por volta das 14 horas ocorreu um engavetamento na pista no  sentido vitoria gerando fila e retencao de veiculos no momento ainda ha fila de veiculos no sentido vitoria ;1
996;08h23 em sabara br 381 km 434 carreta se solta do cavalo pista sentido vitoria retencao ate ponte rio das velhas em sao goncalo do rio abaixo acidente grave colisao frontal entre dois veiculos de carga uma vitima com interdicao total da pista sem previsao de liberacao;1
997;atencao br324 km 621 salvador rodovia totalmente liberada no local onde houve o acidente trafego segue com lentidao devido a retencao gerada mantenha distancia segura e boa viagem;1
998; alerta interdicao total no km 306 da br 222 em tiangua    devido a risco de tombamento no local o trafego foi interditado sem previsao de retorno no momento  solicitamos aos motoristas que evitem o trecho ate a resolucao da situacao;1
999;em valparaiso de goiasgo no km 1 da br 040 houve interdicao parcial da rodovia uma faixa sentido luziania   brasilia  devido a acidente com veiculo de grande porte prf e concessionaria no local transito fluindo de maneira lenta por uma faixa;1
1000;na br 232 km 71 em gravata por volta das 17h15 um fiatuno way que transitava no sentido gravata   recife atropelou um homem de 50 anos de idade que morreu no local;1
1001;18h15   em cariacica no km 296 da br 101 viaduto ceasa transito com retencao no sentido viana   vitoria devido uma colisao sem vitima envolvendo uma carreta e um automovel prf no local;1
1002;18h50   em fundao no km 233 da br 101 pista esta parcialmente interditada no sentido sul devido acidente no local;1
1003;atencao condutores  12h08   br 259   carga com dimenses excedente 7m de largura no km 59 com destino a aimoresmg respeitem a sinalizacao dos batedores evitando acidentes ;1
1004;trafego esta em meia pista no km 7 da br 277 sentido curitiba devido colisao entre dois veiculos sem retencao ate o momento;1
1005;trafego esta em meia pista no km 70 da br 277 sentido curitiba regiao de sao jose dos pinhais no local tivemos uma colisao;1
1006;capotamento acidente registrado na manha deste domingo 29 na sc 401 altura do km 31500 na via expressa sul em florianopolis segundo os atendentes do cbmsc o condutor apresentava halito etilico algumas garrafas de bebida tambem foram encontradas no interior do veiculo ;1
1007; atencao na ers 040  transito lento devido a acidente de transito na rodovia ers 040 km 53 sentido litoral norte a capital envolvendo 03 veiculos e 01 motocicleta veiculos no acostamento ;1
1008;atencao  18h50   br 262   km 26 vianaes   proximo a ponte do rio jucu transito parado em virtude de acidente de transito   orientamos que todos tenham paciencia ao se deslocarem para a regiao serrada do es  equipes trabalhando para liberarem a pista;1
1009;16h40   atencao  interdicao total da via na br 259 entre o km 14 ao km 16 em joao neiva para destombamento de uma carreta devido a um acidente ocorrido na data de ontem  previsao de liberacao 1 hora e meia;1
1010;trafego esta em meia pista no km 32 da br 277 sentido litoral devido um acidente entre dois caminhes sendo que um estava no acostamento sem retences;1
1011;16h45   cristiano otoni br 040 km 653 colisao frontal entre 02 autos de passeio com uma  vitima em obito transito em meia pista sentido rj x bh;1
1012;atencao   2807br 376 contorno sul curitiba km 588 proximo ao viaduto br 277 acidente com duas carretas  sentido campo largo trafego lento apos a volvo  1131 grupobr277 ;1
1013;0807br 376 contorno sul curitiba km 594 engavetamento proximo ao caiua  trafego lento sentido sao jose dos pinhais  fila de 3 quilometros  1703 grupobr277 ;1
1014;atencao br116 km 521 itatim   trafego fluindo com desvio de pista em ambos os sentidos devido acidente mantenha distancia segura e boa viagem;1
1015;05h30   em conceicao do castelo km 121 da br 262 pista totalmente interditada devido acidente envolvendo onibus e caminhao equipes prf bombeiros e samu no local  ;1
1016;sc   br 101 informacao de suposto acidente na altura do km 140 no morro do boi entre itapema e balneario camboriu  nao temos informacao do sentido da pista em que ocorreu o acidente  atencao ao trafegar pelas proximidades;1
1017;13h34 em joao pessoa no km 24 da br 230 viaduto cristo redentor sentido cabedelo transito com retencao de fluxo em virtude de acidente de transito dirija com atencao transitojampa;1
1018;br116 km 805 vit da conquista   rodovia totalmente interditada para atendimento devido acidente atencao redobrada;1
1019;br116 km 435 feira de santana   faixa direita bloqueada sentido sto estevao devido acidente no local sem retencao respeite a sinalizacao;1
1020;a d pedro i sp 065 sentido anhanguera tem lentidao a partir do km 141 em campinas alem do transito tipico do horario um acidente que interdita faixas causa congestionamento na anhanguera ;1
1021;sc   br 116 para quem trafega pela rodovia atencao para desvio no km 3089 sentido rio grande do sul em capao alto devido tombamento de veiculo na pista;1
1022;20h  br116 km 782 leopoldina acidente grave fecha totalmente rodovia duas carretas incendiadas ;1
1023;0150 em araporamg br 153 km 6 saida de pista carreta carregada com 15 ton no canteiro central sem registro de congestionamento no momento veiculo sera retirado apos o amanhecer quando houver condices de seguranca para o destombamento atencao ao trafegar pelo trecho;1
1024;br116 km 546 milagres   trafego fluindo em sistema de pare e siga devido acidente no local respeite a sinalizacao;1
1025;3004br 277 campo largo km 120 acidente grave com vitima em obito proximo ao posto safrao com vitima  siate e concessionaria ccr rodonorte foi acionado para ocorrencia em breve novas informaces 2225 grupobr277 ;1
1026;no km 567 da br 282 em rancho queimado transito interrompido em ambos em sentidos em virtude de acidente ;1
1027;10h45   em serra km263 da br101 sentido norte 1 faixa interditada devido a acidente sem vitima;1
1028;17h15   atencao itabirito br 040 no km 587 colisao frontal entre 2 carretas com vitima de leses segue interdicao total da pista ainda sem previsao de liberacao;1
1029;atencao   faixa interditada  16h15   sooretamaes   br 101 km 1234 sentido crescente sao mateuses x linhareses interditado em virtude de realizacao de pericia tecnica e remocao de vitima de acidente de transito;1
1030; br 277 sao jose dos pinhais km 73 proximo a academia de policia do guatupe sentido paranagua acidente caminhao x auto  bombeiros a caminho 0717 grupobr277;1
1031;ha uma interdicao parcial na br 376 no km 615 em sao jose dos pinhais ambos os sentidos da rodovia devido tombamento de carreta  fluxo desviado para acostamento com 15 km de lentidao no sentido curitiba e 1 km no sentido santa catarina;1
1032;atencao motorista  km 90 da br 050 sentido sul para quem vai de uberlandia para uberaba permanece parcialmente interditado devido ao tombamento de uma carreta com combustivel;1
1033;em muniz freire proximo ao km 143 d br 262 informacao de um acidente grave ocorrido por volta de 11h30 pedimos atencao aos condutores que trafegam pela localidade;1
1034;11h55   em sao goncalo do rio abaixo km 366 da br 381 transito permanece totalmente interditado em virtude de acidente com vitima e vazamento de oleo equipes no local;1
1035;atencao br 476 km 165 na regiao de araucaria o trafego esta interditado devido a um acidente;1
1036;acidente fatal registrado na madrugada deste sabado 5 na sc 412 rodovia jorge lacerda em itajai o fato aconteceu por volta das 5h30 na altura do km 8400 da rodovia  foi uma saida de pista seguida de capotamento tres pessoas estavam no veiculo uma acabou perdendo a vida ;1
1037;11h35   em guarapari no km 347 da br 101 pista interditada devido acidente pedimos atencao aos condutores que trafegam pela localidade;1
1038;br 277 campo largo km 104 jardim guarani  acidente auto x moto  sentido curitiba equipes de regaste da concessionaria ccr rodonorte prestam atendimento ao motociclista congestionamento de 5 quilometros apos o bairro cercadinho  0831 grupobr277 ;1
1039;atencaobr16 km 528 itatim acidente com rodovia interditada respeite a sinalizacao e mantenha distancia de seguranca;1
1040; atencao   interdicao total no km 25 sentido sul da br 050 em araguari mg devido a acidente equipes da concessionaria no local;1
1041;1000 em joao monlevade br 381 km 351 ponte torta informacao de acidente queda de veiculo de carga do alto da ponte equipes prf e resgate acionados informaces ainda em apuracao pela equipe no local;1
1042;2906br 277 descida serra de sao luiz do puruna  sentido curitiba  tombamento de caminhao no km 131  atencao motoristas apos o pedagio trafego lento no local ccr rodonorte fez a sinalizacao  1013 grupobr277 ;1
1043; atencao  rodovia ers 407 bloqueada em ambos os sentidos na altura do km 11 para retirada de caminhao envolvido em acidente de transito ontem a tarde;1
1044;br 376 ponta grossa engavetamento km 492 sentido curitiba trafego lento na regiao   1311 grupobr277 ;1
1045;16h52  em sao goncalo do rio abaixo na br 381 km 374 interdicao total em virtude de destombamento de carreta acidentada previsao 20 min;1
1046;1725h    em betimmg no km 485 da br 381 transito lento em virtude acidente fluindo apenas pela faixa da esquerda;1
1047;acidente no km 4260 da br 282 em joacaba transito interrompido em ambos os sentidos;1
1048;2704br 376 ponta grossa acidente capotamento 2 automoveis km 494 proximo a volvo  congestionamento de 2 quilometros ambos sentidos concessionaria ccr rodonorte em atendimento  0729 grupobr277 ;1
1049;12h46   betim br 381 km 488 sentido sp capotamento de auto de passeio com vitimas de ferimentos transito lento no local;1
1050;em antoninapr a br 116 no km 28 esta com uma interdicao parcial no sentido sao paulo em virtude de tombamento de uma carreta a faixa esquerda esta liberada a faixa direita e acostamento seguem interditados no momento ha 5 km de retencao sem previsao para liberacao total;1
1051;0700 em brumadinho br 381 km 525 sentido sp tombamento de carreta em atendimento pelas equipes prf e concessionaria  recomendamos cautela ao transitar na regiao;1
1052;15h11 em joao pessoa km 23 da br 230 transito intenso nas proximidades do viaduto do cristo sentido cabedelo em virtude de acidente dirija com atencao transitojampa;1
1053;seguimos com trafego em meia pista no km 38 da br 277 sentido litoral para destombamento de um caminhao sem retences ate agora;1
1054;sc   br 101  congestionamento em itapema do km 144 ao 152 sentido parana ha registro de acidente no trecho  evite o trecho neste momento;1
1055;21h30   em bela vista de minasmg no km 348 da br 381 pista totalmente interditada em funcao de acidente equipes no local sem previsao de liberacao;1
1056;interdicao parcial de rodovia na br 116 km 910 em candido sales em virtude de acidente do tipo colisao traseira equipes da prf e da concessionaria viabahia no local sinalizando na modalidade pare e siga;1
1057;central pmrv informa  neste momento simulado de acidente com produto perigoso na br 040 km 544  ref retorno da mannesmann bairro olhos dagua no anel rodoviario de belo horizonte      ;1
1058;acidente do tipo tombamento envolvendo dois caminhes as 15h30 desta segunda feira 08 no km 173 da br 163 em juti ms  pista totalmente interditada sem previsao de liberacao da via motorista foi socorrido sem mais detalhes equipe prf em deslocamento;1
1059;2805 br 277 sentido campo largo km 103 subida do guarani aconteceu  um acidente auto x moto  trafego congestionado apos o contorno sul fluindo na faixa da direita 1838 grupobr277 ;1
1060;br116 km 478 santo estevao   no local do acidente sentido milagres trafego fluindo normal pela faixa da esquerda sem retencao respeite a sinalizacao;1
1061;br116 km 664 jequie trecho onde ocorreu acidente com atendimento finalizado e rodovia totalmente liberada para trafego;1
1062;fluxo interrompido na freeway br290  acidente c obito no km 74 gerou interrupcao no fluxo sent capital li  ;1
1063;12h53 em campina grande no km 154 da br 230 sentido patos na alca sudoeste acidente entre automovel e veiculo de carga causa retencao de fluxo dirija com atencao respeite a sinalizacao transitojampa;1
1064;br324 km 604 simes filho rodovia liberada no local onde houve o acidente trafego voltando a fluir normalmente retencao de 3kms mantenha distancia segura e atencao redobrada;1
1065;interdicao o km 5df br 070 sentido ceilandia para estrutural esta parcialmente interditado a faixa da esquerda foi interditada em virtude de um acidente com uma carreta nao houve feridos o local esta sinalizado;1
1066;atencao br324 km 518 feira de santana   acidente sentindo interior trafego fluindo com desvio de pista respeite a sinalizacao e mantenha distancia de seguranca;1
1067;2110  br 376 contorno sul curitiba km 601  capotamento de automovel sentido campo largo  trafego lento apos o viaduto da linha verde 1648 grupobr277 ;1
1068;br 277 no km 102 proximo ao medidor de velocidade no passauna  tombamento de carreta no acostamento sentido curitiba congestionamento em campo largo proximo ao guarani duas faixas livres 0716 grupobr277 ;1
1069;09h55   em domingos martins km36 da br262 pista totalmente interditada devido a acidente sem mais informaces no momento;1
1070;06h37  permanece parcialmente interditado o km 532 da br 381 em ambos os sentidos devido a tombamento de veiculo de carga nao ha registro de congestionamento no local;1
1071;br116   km 464 santo estevao sentido feira de santana com  trafego lento devido a acidente respeite a sinalizacao;1
1072;17h22   pista parcialmente interditada no km 16 da br 230 no sentido joao pessoa cabedelo apos o retorno do hospital de trauma em virtude de acidente dirija com atencao transitojampa ;1
1073;br324    km 608 simes filho local onde houve acidente finalizado devido o congestionamento gerado retencao de 12 kms sentido interior reduza a velocidade;1
1074;atencao condutores  17h45   interdicao de rodovia   br 101 km 178 em pedro canarioes interdicao do sentido sul em funcao de tombamento de carreta sobre a ponte sem previsao de liberacao equipes da eco trabalhando no local ;1
1075;14h47  no km 554 da br 262 em luz pista totalmente fechada nos dois sentidos para destombamento de carreta acidentada sem previsao de liberacao;1
1076;21h23   sao goncalo do rio abaixo   br 381 km 380 pista sentido vitoria interditada devido a acidente com motocicleta;1
1077;atencao pr 427 km 35 na regiao da lapa a pista esta totalmente interditada devido a um acidente sem previsao de liberacao ;1
1078;13h30   em santa rita reduzir a velocidade no km 77 da br 101 apos o rio paraiba sentido jpa   natal faixa da esquerda interditada prf no local em atendimento ao acidente transitojampa ;1
1079;1108br 376 rodovia do cafe  ponta grossa sentido curitiba acidente colisao traseira entre dois caminhes no km 525 proximo ao posto tibagi concessionaria ccr rodonorte em atendimento 0652 grupobr277 ;1
1080;atencao   pista interditada  no km 45 da br 282  em rancho  queimado sc  devido a  acidente;1
1081;br324   km 625 salvador   rodovia liberada para trafego onde houve o acidente trafego voltando a fluir mantenha a distancia;1
1082;em  nova santa ritars no km 439 da br386 tombamento de uma carreta ccr deslocando recursos dirija com cautela neblina na regiao;1
1083;17h02  em itabirito no km 5906 da br 040 a pista sentido rio de janeiro x belo horizonte encontra se interditada em virtude de acidente envolvendo 2 veiculos de carga e uma van;1
1084;1808br 376  contorno sul curitiba km 588 acidente capotamento proximo ao viaduto da br 277 rodovia do cafe  sentido sao paulo trafego lento na regiao da orleans em curitiba 1147 grupobr277 ;1
1085;em soledade km 246 da br 116 interrupcao parcial de pista devido a acidente;1
1086;atencao br116   km 764 poces trafego lento devido acidente reduza a velocidade;1
1087;1101br 277 rodovia do cafe campo largo km 105 proximo ao viaduto soldado lucas lica regiao do guarani sentido curitiba acidente deixa trafego lento na regiao congestionamento de 2 quilometros 1623 grupobr277 ;1
1088; marginal sentido jacarei da d pedro i sp 065 permanecera com uma faixa interditada no km 134 em campinas o destombamento de um container que ocupa a faixa da direita ocorrera somente apos as 22h devido o grande fluxo de veiculos no local ;1
1089;08h03  tres km apos barreira de sabara no km 447 da br 381 santa luzia pista continua totalmente fechada devido a tombamento de bi trem com obito do condutor ainda sem previsao de liberacao;1
1090;atencao br116   km 537 milagres acidente com faixa da direita interditada no sentido feira de santana para atendimento  trafego fluindo c sinalizacao paresiga;1
1091;o transito esta um pouco mais carregado no km 127 da rodovia d pedro i sp 065 em campinas no sentido jacarei duas faixas foram interditas para obras e o transito flui apenas pela esquerda   no restante do corredor dom pedro o transito flui bem sem acidentes ;1
1092;atencao  fluxo  de  veiculos no  sentido sul   segue por  apenas  uma  das  faixas  devido a  acidente   no  km 233  da br  101 em palhocasc;1
1093; contorno sul curitiba km 589 proximo ao radar do posto mantra  sentido campo largo acidente colisao traseira com 3 caminhes  trafego segue lento em reflexo do tombamento na alca de acesso para rodovia do cafe  grupobr277;1
1094;10h02  em sao joaquim de bicamg na br 381 km 5087 em 02122021 0950 ocorreu uma interdicao total de pista sem previsao para liberacao em virtude de acidente envolvendo 10 veiculos;1
1095;15h50   em joao pessoapb transito lento na br 230 km 20 sentido ufpb   b rio devido 02 acidentes reduzir a velocidade prf no local transitojampa ;1
1096;7h44   nova lima br 040 km 561 sentido ao rj destombamento de caminhao bau pista parcialmente interditada com fila;1
1097;em lajeadors no km 3463 da br386 por volta das 16h35 o transito foi totalmente interrompido no sentido crescenteporto alegre para remocao de um caminhao que tombou sobre a via somente feridos ;1
1098;interdicao de rodovia br040df km 08 sentido bsbdf   valparaisogo devido a acidente tipo capotamento com vitima equipes de socorro e prf atuando no local transito fechado para quem esta seguindo para valparaisogo;1
1099;acidente na rodovia do cafe 0608acidente br 277 sentido campo largo km 105 apos o viaduto novo lucas lica  regiao do guarani congestionamento de 2 quilometros  1653 grupobr277 ;1
1100;22h42   pista completamente interditada no km 110 da br 101 sentido joao pessoa gt recife com desvio pela cidade de pedras de fogo e alhandra em funcao de acidente com vitima envolvendo uma carreta e um veiculo camioneta transitojampa ;1
1101;a policia rodovia federal informa   condices de transito ha interdicao parcial no municipio de guaratuba na br 376 km 666 sentido sc decorrente a acidente de transito transito lento no local nao ha interdices nas demais rodovias federais no parana;1
1102;rs   br 290 freeway  atencao acidente no km 10 da rodovia sentido osorio a rodovia esta bloqueada no momento  evite o trecho neste momento ;1
1103;atropelamento por volta das 10h desta quarta 25 foi registrado um acidente fatal na sc 412 km 0900 em itajai o condutor de uma honda biz de 64 anos se chocou contra pedra que estava no meio da rodovia e acabou atropelado por um veiculo que vinha no sentido contrario ;1
1104;15h40   atencao  em joao neiva km 225 da br 259   interdicao total da rodovia devido a um acidente com vitimas   equipe prf em atendimento no local  segue sugestao de rota alternativa ;1
1105;1604br 376 contorno sul curitiba cic acidente com automovel  no km 592 proximo a vonder sentido campo largo  congestionamento de 2 quilometros 1004 grupobr277 ;1
1106;04h30  acidente no km 532 da br 381 em itatiaiucu tombamento de veiculo de carga interdita uma faixa em cada sentido da rodovia;1
1107;18h51   transito fluindo lentamente no km 23 da br 230 proximo ao viaduto do cristo no sentido bayeux cabedelo em virtude de acidente dirija com atencao transitojampa;1
1108;sc   br 101  atencao acidente no km 49 em joinville sentido sul do estado no momento ha congestionamento de 1 km evite o trecho neste momento;1
1109;em apodirn no km 72 da br 405 a rodovia esta totalmente interditada em razao do tombamento de um caminhao  transito desviado por uma via lateral paralela a rodovia prf no local;1
